 , , , , ,,,,,,,,,,,,
342.534, , ,  ,  ,,,,,,,,,,,,
342.813, , ,  ,  ,,,,,,,,,,,,
342.918, , ,  ,  ,,,,,,,,,,,,
343.21, , ,  ,  ,,,,,,,,,,,,
345.314, ,29 588.49? ,6,  ,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,
345.57, , ,  ,  ,,,,,,,,,,,,
345.6, ,28 926.70  ,9,  ,,,,,,,,,,,,
346.197, , ,  ,  ,,,,,,,,,,,,
346.707, , ,  ,  ,,,,,,,,,,,,
347.391, , ,  ,  ,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,
347.426,4.87E+07,29 412.38  ,8,  ,,,,,,,,,,,,
348.484, ,29 325.2   ,8,  ,,,,,,,,,,,,
348.958, , ,  ,  ,,,,,,,,,,,,
349.309, , ,  ,  ,,,,,,,,,,,,
349.476, , ,  ,  ,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,
349.888, , ,  ,  ,,,,,,,,,,,,
350.695, , ,  ,  ,,,,,,,,,,,,
350.937, , ,  ,  ,,,,,,,,,,,,
351.559, ,29 074.26  ,6,  ,,,,,,,,,,,,
351.994, , ,  ,  ,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,
354.076, , ,  ,  ,,,,,,,,,,,,
354.605, , ,  ,  ,,,,,,,,,,,,
355.678, , ,  ,  ,,,,,,,,,,,,
356.015, , ,  ,  ,,,,,,,,,,,,
357.324, , ,  ,  ,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,
357.48, , ,  ,  ,,,,,,,,,,,,
358.075, , ,  ,  ,,,,,,,,,,,,
358.183, , ,  ,  ,,,,,,,,,,,,
359.223, , ,  ,  ,,,,,,,,,,,,
359.877, , ,  ,  ,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,
360.095, , ,  ,  ,,,,,,,,,,,,
361.331, , ,  ,  ,,,,,,,,,,,,
362.669, , ,  ,  ,,,,,,,,,,,,
362.725, , ,  ,  ,,,,,,,,,,,,
363.176, , ,  ,  ,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,
363.83, , ,  ,  ,,,,,,,,,,,,
366.905, , ,  ,  ,,,,,,,,,,,,
367.477, , ,  ,  ,,,,,,,,,,,,
368.516, , ,  ,  ,,,,,,,,,,,,
370.235, , ,  ,  ,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,
374.817, , ,  ,  ,,,,,,,,,,,,
375.373, , ,  ,  ,,,,,,,,,,,,
378.808, , ,  ,  ,,,,,,,,,,,,
379.675,4.30E+07,26 330.85  ,8,  ,,,,,,,,,,,,
381.073, ,26 234.19  ,7,  ,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,
381.325, , ,  ,  ,,,,,,,,,,,,
382.173, , ,  ,  ,,,,,,,,,,,,
383.19, , ,  ,  ,,,,,,,,,,,,
383.535, , ,  ,  ,,,,,,,,,,,,
383.751, , ,  ,  ,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,
384.205, , ,  ,  ,,,,,,,,,,,,
384.386, , ,  ,  ,,,,,,,,,,,,
384.673, , ,  ,  ,,,,,,,,,,,,
385.24, , ,  ,  ,,,,,,,,,,,,
385.407, , ,  ,  ,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,
385.694, , ,  ,  ,,,,,,,,,,,,
385.772, , ,  ,  ,,,,,,,,,,,,
386.168, , ,  ,  ,,,,,,,,,,,,
387.205, , ,  ,  ,,,,,,,,,,,,
387.409, , ,  ,  ,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,
387.468, , ,  ,  ,,,,,,,,,,,,
388.161, , ,  ,  ,,,,,,,,,,,,
388.896, ,31 556.3   ,7,  ,,,,,,,,,,,,
389.102,6.99E+07,26 330.85  ,8,  ,,,,,,,,,,,,
389.676, , ,  ,  ,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,
390.223, , ,  ,  ,,,,,,,,,,,,
390.568, , ,  ,  ,,,,,,,,,,,,
393.644, , ,  ,  ,,,,,,,,,,,,
394.053, , ,  ,  ,,,,,,,,,,,,
395.951, , ,  ,  ,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,
398.571, , ,  ,  ,,,,,,,,,,,,
399.373, , ,  ,  ,,,,,,,,,,,,
400.259, , ,  ,  ,,,,,,,,,,,,
401.42, , ,  ,  ,,,,,,,,,,,,
401.809, , ,  ,  ,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,
402.276, , ,  ,  ,,,,,,,,,,,,
402.394, , ,  ,  ,,,,,,,,,,,,
403.887, , ,  ,  ,,,,,,,,,,,,
404.544, ,24 712.0   ,7,  ,,,,,,,,,,,,
405.448, , ,  ,  ,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,
406.509, , ,  ,  ,,,,,,,,,,,,
408.023, , ,  ,  ,,,,,,,,,,,,
415.261, , ,  ,  ,,,,,,,,,,,,
421.13, , ,  ,  ,,,,,,,,,,,,
422.952, , ,  ,  ,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,
425.861, , ,  ,  ,,,,,,,,,,,,
427.363, , ,  ,  ,,,,,,,,,,,,
433.064, , ,  ,  ,,,,,,,,,,,,
433.713, , ,  ,  ,,,,,,,,,,,,
434.684, , ,  ,  ,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,
435.673, , ,  ,  ,,,,,,,,,,,,
436.393, , ,  ,  ,,,,,,,,,,,,
437.914, , ,  ,  ,,,,,,,,,,,,
438.483, , ,  ,  ,,,,,,,,,,,,
440.055, , ,  ,  ,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,
440.124, , ,  ,  ,,,,,,,,,,,,
442.056, , ,  ,  ,,,,,,,,,,,,
447.359, , ,  ,  ,,,,,,,,,,,,
447.764, , ,  ,  ,,,,,,,,,,,,
448.457, , ,  ,  ,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,
452.614, , ,  ,  ,,,,,,,,,,,,
453.008, , ,  ,  ,,,,,,,,,,,,
453.165, , ,  ,  ,,,,,,,,,,,,
460.932, , ,  ,  ,,,,,,,,,,,,
462.91, , ,  ,  ,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,
464.977, , ,  ,  ,,,,,,,,,,,,
466.133, , ,  ,  ,,,,,,,,,,,,
467.462, , ,  ,  ,,,,,,,,,,,,
470.117, , ,  ,  ,,,,,,,,,,,,
470.169, , ,  ,  ,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,
470.984, , ,  ,  ,,,,,,,,,,,,
472.872, , ,  ,  ,,,,,,,,,,,,
473.8, , ,  ,  ,,,,,,,,,,,,
474.204, , ,  ,  ,,,,,,,,,,,,
474.909, , ,  ,  ,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,
476.239, , ,  ,  ,,,,,,,,,,,,
476.357, , ,  ,  ,,,,,,,,,,,,
477.748, , ,  ,  ,,,,,,,,,,,,
479.148, , ,  ,  ,,,,,,,,,,,,
479.592, , ,  ,  ,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,
481.292, , ,  ,  ,,,,,,,,,,,,
483.231, , ,  ,  ,,,,,,,,,,,,
485.554, , ,  ,  ,,,,,,,,,,,,
488.967, , ,  ,  ,,,,,,,,,,,,
489.644, , ,  ,  ,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,
490.699, , ,  ,  ,,,,,,,,,,,,
494.818, , ,  ,  ,,,,,,,,,,,,
495.942, , ,  ,  ,,,,,,,,,,,,
496.103, , ,  ,  ,,,,,,,,,,,,
496.673, , ,  ,  ,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,
496.721, , ,  ,  ,,,,,,,,,,,,
501.328, , ,  ,  ,,,,,,,,,,,,
503.295, , ,  ,  ,,,,,,,,,,,,
505.144, , ,  ,  ,,,,,,,,,,,,
505.492, , ,  ,  ,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,
512.927, , ,  ,  ,,,,,,,,,,,,
514.259, , ,  ,  ,,,,,,,,,,,,
514.322, , ,  ,  ,,,,,,,,,,,,
514.959, , ,  ,  ,,,,,,,,,,,,
519.011, , ,  ,  ,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,
541.362, , ,  ,  ,,,,,,,,,,,,
543.439, , ,  ,  ,,,,,,,,,,,,
544.98, , ,  ,  ,,,,,,,,,,,,
545.4, , ,  ,  ,,,,,,,,,,,,
551.556, , ,  ,  ,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,
551.645, , ,  ,  ,,,,,,,,,,,,
557.396, , ,  ,  ,,,,,,,,,,,,
562.824, , ,  ,  ,,,,,,,,,,,,
697.67, , ,  ,  ,,,,,,,,,,,,
760.231, , ,  ,  ,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,
854.561, , ,  ,  ,,,,,,,,,,,,
860.184, , ,  ,  ,,,,,,,,,,,,
880.548, , ,  ,  ,,,,,,,,,,,,
891.598, , ,  ,  ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
